id,name,description,category,address,suburb,state,postcode,latitude,longitude,phone,email,website,hours,eligibility,cost,source_id,source_name,source_organisation,source_jurisdiction,source_license,source_url,source_date,quality
qld_victim_support_0010,Blue Knot Foundation,"Blue Knot support adult survivors of childhood trauma and abuse. They also support their parents, partners, family and friends.",other,,,QLD,,,,1300 657 380,,https://blueknot.org.au/survivors/blue-knot-helpline-redress-support-service,,,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0011,Bravehearts,"Bravehearts provide support and counselling for people who have been hurt by childhood sexual abuse. They provide counselling services for children, families and adult survivors in Queensland.",other,,,QLD,,,,1800 272 831,,https://bravehearts.org.au/,,Children and young people,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0012,Brisbane Rape and Incest Survivors Support Centre (BRISSC),A local support service for women in the Greater Brisbane area who have experienced sexual assault at any time in their lives.,other,,,QLD,,,,+61 7 3391 0004,,https://brissc.org.au/,,,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0013,Brisbane Youth Service,"A local support service for young people in Brisbane who are experiencing a broad range of difficulties. Services include mental health, family, relationships, parenting, housing and health supports.",other,,,QLD,,,,+61 7 3620 2400,,https://brisyouth.org/,,Children and young people,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0014,Cairns Sexual Assault Service,"This Cairns service provides inclusive support for people over 12 years, who have been impacted by sexual violence at any time in their life.",other,,,QLD,,,,+61 7 4031 3590,,https://www.true.org.au/Counselling/cairns-sexual-assault-service,,,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0015,Caxton Legal Centre,"Caxton provides legal and social welfare services to low income, homeless and vulnerable people in Brisbane.",other,,,QLD,,,,+61 7 3214 6333,,https://caxton.org.au/,,,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0016,Central Queensland Community Legal Centre,"Central Queensland Community Legal Centre provides general legal advice, free of charge to people in Central and Northwest Queensland. They also hold legal advice clinics in Emerald, Gladstone, Mount Isa and Rockhampton throughout the week.",other,,,QLD,,,,1800 155 121,,https://www.cqclc.org.au/,,,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0017,Centre Against Sexual Violence,"Women in Logan and Redlands, who have experience sexual violence at any time, can get free confidential counselling at the Centre Against Sexual Violence. They also help young women over 12 years.",other,,,QLD,,,,+61 7 3808 3299,,https://www.casv.org.au,,,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0018,Community Legal Centres Queensland,"Community Legal Centres Queensland can help you find a free, local community legal service that best suits your needs.",other,,,QLD,,,,+61 7 3392 0092,,https://communitylegalqld.org.au/,,,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0019,ConnectCare,ConnectCare provide case management and counselling support for individuals impacted by a non-violent property crime in Queensland.,other,,,QLD,,,,1800 574 066,,https://www.unitingcareqld.com.au/services-and-support/counselling-and-wellbeing/mental-health-support/connectcare,,,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0020,DV Connect,24/7 support for people who have been hurt or impacted by domestic and family violence.,other,,,QLD,,,,1800 811 811,,https://www.dvconnect.org/,,,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0021,Elder Abuse Prevention Unit,"This helpline provides information, support and referrals for older Queenslanders who are experiencing abuse and people who witness the abuse of an older person.",other,,,QLD,,,,1300 651 192,,https://eapu.com.au/,,Over 60s,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0022,Encircle Neighbourhood Centres,Encircle provides personal and family support for people in North Brisbane and the Moreton Bay region.,other,,,QLD,,,,,,https://encircle.org.au/,,,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0023,Family and Child Connect,"If your family is going through tough times, contact Family and Child Connect for free, unlimited and confidential advice. They have local services across Queensland.",other,,,QLD,,,,13 3264,,https://familychildconnect.org.au/,,Children and young people,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0024,Gladstone Region Sexual Assault Centre,"Help for Gladstone men, women and children who have experienced recent or historic sexual assaults.",other,,,QLD,,,,1800 749 222,,http://www.gladstonewomenshealth.org.au/counseling-and-information,,,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0025,Gold Coast Centre Against Sexual Violence,Help for Gold Coast women who have experienced sexual violence at any time in their lives.,other,,,QLD,,,,+61 7 5591 1164,,http://stopsexualviolence.com/,,,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0026,Headspace,"Headspace centres throughout Australia can help 12-25 year olds with mental health, physical health (including sexual health), alcohol and other drug or work and study issues.",other,,,QLD,,,,1800 650 890,,https://headspace.org.au/,,Children and young people,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0027,Kalwun Development Corporation,Provides a broad range of social support service to Aboriginal and Torres Strait Islander people living in Gold Coast and Logan area.,other,,,QLD,,,,+61 7 5578 3434,,https://www.kalwun.com.au/,,Aboriginal people and Torres Strait Islander people,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0028,Kids Helpline,"24/7 help, support and information for young people aged 5 to 25.",other,,,QLD,,,,1800 551 800,,https://kidshelpline.com.au/,,Children and young people,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0029,Laurel Place,Help for all victims of sexual assault living in Sunshine Coast and Moreton Bay Regions.,other,,,QLD,,,,,,http://laurelplace.com.au/,,,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0030,Legal Aid Queensland,Legal information and advice for all Queenslanders.,other,,,QLD,,,,1300 651 188,,https://www.legalaid.qld.gov.au/Home,,,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0031,"Lesbian, Gay, Bisexual, Trans, Intersex Legal Service",Providing legal advice and information for people who identify as LGBTI experiencing related problems.,other,,,QLD,,,,+61 7 3124 7160,,https://lgbtilegalservice.org.au/,,,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0032,Lifeline,Lifeline provides compassionate support for people in crisis.,other,,,QLD,,,,13 1114,,https://www.lifeline.org.au/,,,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0033,Mackay Sexual Health and Sexual Assault Service,"Sexual assault services are available to men and women 16 years and over who have been raped, sexually assaulted or who are survivors of childhood sexual abuse.",other,,,QLD,,,,+61 7 4968 3919,,http://www.mackay.health.qld.gov.au/your-hospitals/mackay-base-hospital/sexual-health-assault-service,,,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0034,Mununjali Housing and Development Company,Help for Aboriginal and Torres Strait Islander peoples experiencing a broad range of difficulties.,other,,,QLD,,,,+61 7 5541 2575,,https://mununjali.com.au/,,Aboriginal people and Torres Strait Islander people,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0035,Murrigunyah Family and Cultural Healing Centre,Support counselling for Aboriginal and Torres Strait Islander women and their families who are survivors or victims of sexual violence.,other,,,QLD,,,,+61 7 3290 4254,,http://www.murrigunyah.org.au/,,Aboriginal people and Torres Strait Islander people,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0036,National Debt Helpline,"National Debt Helpline is a not-for-profit service that helps people tackle their debt problems. Get free, independent and confidential financial advice.",other,,,QLD,,,,1800 007 007,,https://ndh.org.au/,,,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0037,National Disability Abuse and Neglect Hotline,"A free, independent and confidential service for reporting abuse and neglect of people with disability.",other,,,QLD,,,,1800 880 052,,https://www.jobaccess.gov.au/complaints/hotline,,People with a disability,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0038,National Redress Scheme,"Specialist Redress Support Services are available for First Nations peoples, people from culturally and linguistically diverse backgrounds, people with disability, young people, women, men, care leavers and former child migrants. They can help you understand the scheme and help you make an application.",other,,,QLD,,,,1800 737 377,,https://www.nationalredress.gov.au/,,,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0039,North West HHS Sexual Health Services,Help with a broad range of sexual health concerns provided through Mount Isa Hospital.,other,,,QLD,,,,+61 7 4744 4444,,https://www.northwest.health.qld.gov.au/community-services/sexual-health,,,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0040,Northern Peninsula Area Community Aboriginal and Torres Strait Islander Corporation,Provides a broad range of social support service to Aboriginal and Torres Strait Islander people living in Queensland North Peninsula area.,other,,,QLD,,,,+61 7 4212 2000,,http://www.npaws.com.au/,,Aboriginal people and Torres Strait Islander people,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0041,Open Doors Youth Service,"Support for lesbian, gay, bisexual, transgender and intersex (LGBTI) young people.",other,,,QLD,,,,+61 7 3257 7660,,https://www.opendoors.net.au/,,Children and young people,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0042,Parentline,Call Parentline for free counselling and support for parents & carers in Queensland.,other,,,QLD,,,,1300 301 300,,https://parentline.com.au/,,,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0043,Phoenix House,"Phoenix House offers free counselling and therapeutic supports to children, young people, and their families or caregivers in Bundaberg who have been affected by violence or abuse.",other,,,QLD,,,,+61 7 4153 4299,,https://phoenixhouse.com.au/,,Children and young people,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0044,PACT,This service can help you apply for financial assistance through Victim Assist. Support for young victims and witnesses of crime who need to go to court in Queensland.,other,,,QLD,,,,1800 449 632,,https://pact.org.au/,,,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0045,Queensland Advocacy Incorporated (QAI),QAI provide free legal help and provide specialist support for victims with a disability.,other,,,QLD,,,,1300 130 582,,https://qai.org.au/,,People with a disability,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0046,Queensland Health - Public Hospitals and Health Care Facilities,Your local Queensland Health hospital or health care facility can support any victim in a broad range of ways. Emergency departments can provide 24/7 treatment for serious injuries and crisis care for people who have been sexually assaulted. Search for a Queensland Health service near you.,other,,,QLD,,,,,,https://www.health.qld.gov.au/services,,,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0047,Queensland Health Victim Support Service,Supporting victims and families who have been hurt by someone experiencing mental illness or found to be unfit for trial.,other,,,QLD,,,,1800 208 005,,https://www.health.qld.gov.au/qhvss,,,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0048,Queensland Homicide Victims' Support Group (QHVSG),This service can help you apply for financial assistance through Victim Assist. Help for family and friends of people who have died in a homicide.,other,,,QLD,,,,1800 774 744,,https://qhvsg.org.au/,,,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0049,Queensland Indigenous Family Violence Legal Service (QIFVLS),Legal help for Aboriginal and Torres Strait Islander peoples who are victims of family violence and /or sexual assault.,other,,,QLD,,,,1800 887 700,,http://www.qifvls.com.au/,,Aboriginal people and Torres Strait Islander people,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0050,Queensland Sexual Assault Network (QSAN),QSAN is a network of specialist sexual assault support services. Visit the QSAN website to search for a service in your local area. They also have a range of high quality self help resources for victims.,other,,,QLD,,,,,,https://qsan.org.au/,,,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0051,South Burnett CTC Youth and Family Services,"South Burnett CTC Youth and Family Services supports people experiencing homelessness, domestic violence, health, parenting, education, employment and community issues.",other,,,QLD,,,,,,https://sbctc.com.au/youth-and-family,,Children and young people,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0052,Statewide Sexual Assault Helpline,"Help, support and medical assistance for people who have been sexually assaulted.",other,,,QLD,,,,1800 010 120,,https://www.health.qld.gov.au/sexualassault,,,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0053,Suicide Call Back Service,24/7 telephone support and counselling for anyone effected by suicide.,other,,,QLD,,,,1300 659 467,,https://www.suicidecallbackservice.org.au/,,,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0054,Survivors & Mates Support Network,Survivors and mates can help men recover from sexual violence. Peer support is available by appointment. There website also has many high quality self help resources.,other,,,QLD,,,,,,https://www.samsn.org.au/,,,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0055,Tablelands Sexual Assault Service,Help and support for people in the Tablelands and surrounding areas who have experienced recent or historic sexual assault.,other,,,QLD,,,,+61 7 4091 4036,,https://qsan.org.au/support/tablelands,,,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0056,The Women's Centre,"A women's services hub run by women for women, incorporating the Sexual Assault Support service, a Specialist Homelessness Service and a Women's Health Service.",other,,,QLD,,,,+61 7 4775 7555,,https://www.thewomenscentre.org.au/,,,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0057,True Support Services Hub,"The True Support Services Hub (TSSH) provides acute sexual assault responses in Rockhampton. They can assist you with medical care, counselling, and support services. For acute medical assistance, go to the Rockhampton Emergency Department and ask for the True Support Service. For other support, phone True during business hours.",other,,,QLD,,,,+61 7 4151 1556,,https://www.true.org.au/counselling/true-support-services-hub-rockhampton,,,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0058,Universities Australia Student Safety Services,Access counselling and support for reporting sexual harassment and sexual assault at university.,other,,,QLD,,,,,,https://www.universitiesaustralia.edu.au/our-universities/student-safety,,,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0059,Victim Assist Queensland,Victim Assist Queensland help victims of crime to get back to normal after experiencing violent crime or domestic and family violence in Queensland.,other,,,QLD,,,,1300 546 587,,https://www.qld.gov.au/law/crime-and-police/victims-and-witnesses-of-crime/request-victim-of-crime-information,,,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0060,VictimConnect,"This service can help you apply for financial assistance through Victim Assist. VictimConnect provides 24/7 support for all victims of violence that happens in Queensland. They can help you access financial assistance, counselling and case management and court support.",other,,,QLD,,,,1300 318 940,,https://www.victimconnect.org.au/,,,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0061,Victims Registers,"Victims Registers help victims stay informed about the movements of a person who has been convicted of a crime committed against them. If you have been a victim of violence committed in Queensland, you can apply to go on a Victims Register.",other,,,QLD,,,,,,https://www.qld.gov.au/law/your-rights/victim-rights-and-complaints/victims-registers,,,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0062,Wide Bay Women's Health Centre,"Help for women, young people and children in Wide Bay who have experienced sexual assault.",other,,,QLD,,,,+61 7 4125 5788,,https://wbwhc.org.au/,,,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0063,Women's Legal Service Queensland,"Legal help and social work support for women working through issues related to family law, child support, domestic and family violence or child protection.",other,,,QLD,,,,,,https://www.wlsq.org.au/,,,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0064,WWILD,This service can help you apply for financial assistance through Victim Assist. WWILD supports for people with intellectual disabilities who are survivors of crime. They can help you access financial assistance and other supports.,other,,,QLD,,,,+61 7 3262 9877,,https://www.wwild.org.au/,,People with a disability,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0065,Youth Advocacy Centre (YAC),"YAC offers free legal services, youth support and family support assistance and services to young people in Greater Brisbane",other,,,QLD,,,,+61 7 3356 1002,,https://www.yac.net.au,,Children and young people,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0066,Youth and Family Services (YFS),"YFS helps young people experiencing a broad range of difficulties, including family violence and legal issues.",other,,,QLD,,,,+61 7 3826 1500,,http://www.yfs.org.au/,,Children and young people,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
qld_victim_support_0067,Zig Zag Young Women's Resource Centre,"Zig Zag supports young women who have experienced sexual violence or family violence. They provide counselling, group programs and other practical support.",other,,,QLD,,,,+61 7 3843 1823,,https://zigzag.org.au/,,Children and young people,Free,qld_victim_support,List of Victim Support Services,QLD Justice,QLD,CC-BY-3.0,https://www.data.qld.gov.au/dataset/list-of-victim-support-services,2026-04-19,partial
